Loan_ID,Customer_ID,Age,Gender,Employment_Type,Employment_Years,Annual_Income,Credit_Score,Existing_Loans,Previous_Defaults,DTI_Ratio,Loan_Amount,Loan_Tenure_Months,Interest_Rate,Loan_Purpose,EMI,Collateral_Value,Application_Date,Loan_Status,Default_Flag
L119984,C119984,39,Female,Self-employed,5.6,288471.0,588,3,0,0.391,112507,60,12.58,Vehicle,2535.76,120616.0,2023-05-17,Approved,0
L119985,C119985,29,Female,Self-employed,14.1,1001734.0,653,1,0,0.388,956108,48,12.0,Personal,25177.99,42235.0,2025-11-26,Approved,1
L119986,C119986,27,Female,Salaried,5.2,926926.0,748,0,0,0.05,646046,24,7.17,Business,28974.96,1134854.0,2024-08-01,Rejected,0
L119987,C119987,31,Male,Business,12.8,1205674.0,761,1,0,0.138,250926,36,9.82,Vehicle,8075.49,301536.0,2025-12-09,Approved,0
L119988,C119988,58,Male,Self-employed,5.1,606573.0,730,1,0,0.166,931568,36,10.22,Home Improvement,30155.39,1227318.0,2025-01-24,Rejected,0
L119989,C119989,34,Female,Salaried,2.5,634341.0,631,2,0,0.251,433164,18,11.15,Vehicle,26244.51,282900.0,2024-09-15,Approved,1
L119990,C119990,50,Male,Salaried,11.4,395093.0,589,0,0,0.144,464745,12,11.17,Business,41111.8,809492.0,2024-05-24,Approved,0
L119991,C119991,33,Female,Self-employed,9.2,514323.0,621,3,0,0.271,590872,48,12.04,Personal,15571.53,221279.0,2023-11-03,Approved,1
L119992,C119992,47,Male,Salaried,5.8,339889.0,703,3,0,0.386,545318,72,11.52,Personal,10525.44,103597.0,2025-04-24,Approved,0
L119993,C119993,47,Female,Business,4.1,751305.0,671,0,0,0.202,1543485,36,9.51,Personal,49449.59,201594.0,2023-03-29,Approved,0
L119994,C119994,48,Male,Self-employed,5.3,566067.0,619,2,0,0.307,756424,36,10.79,Personal,24689.19,301120.0,2024-02-17,Rejected,0
L119995,C119995,42,Male,Salaried,8.0,606364.0,622,1,0,0.123,700910,36,11.02,Vehicle,22953.53,522031.0,2025-08-23,Approved,1
L119996,C119996,52,Male,Business,14.7,1117474.0,791,0,0,0.208,1902713,48,7.6,Vehicle,46094.36,2666182.0,2024-07-27,Approved,0
L119997,C119997,42,Male,Salaried,4.2,745358.0,642,1,0,0.281,221835,36,11.05,Vehicle,7267.85,304076.0,2023-12-31,Approved,0
L119998,C119998,55,Female,Salaried,5.4,1649920.0,645,1,0,0.173,1930446,36,11.42,Business,63584.98,2666681.0,2023-05-12,Approved,0
L119999,C119999,22,Male,Salaried,8.7,669751.0,734,2,0,0.276,204205,48,9.98,Personal,5177.21,101732.0,2024-03-23,Approved,0
L120000,C120000,41,Female,Business,1.1,601592.0,628,0,0,0.131,959454,48,7.14,Vehicle,23037.69,674271.0,2023-12-03,Approved,0
L120001,C120001,41,Female,Salaried,11.9,796435.0,711,2,0,0.21,733317,36,10.19,Home Improvement,23727.55,1175924.0,2024-06-01,Rejected,0
L120002,C120002,29,Female,Self-employed,13.9,782500.0,692,0,0,0.427,1144995,12,10.61,Home Improvement,100988.38,1505495.0,2025-07-12,Approved,0
L120003,C120003,44,Female,Business,6.5,526387.0,603,1,0,0.237,247199,60,13.1,Vehicle,5637.2,269502.0,2023-09-24,Approved,0
L120004,C120004,23,Female,Salaried,9.8,486793.0,664,3,0,0.218,271383,36,11.6,Business,8962.04,335464.0,2024-01-20,Approved,0
L120005,C120005,31,Male,Self-employed,4.7,968020.0,702,1,0,0.176,1333049,48,7.0,Personal,31921.52,39262.0,2025-10-28,Approved,0
L120006,C120006,21,Female,Salaried,1.8,295255.0,512,2,1,0.05,355202,24,10.78,Personal,16518.94,57104.0,2024-01-26,Rejected,0
L120007,C120007,54,Male,Salaried,6.0,253721.0,711,0,0,0.107,229904,60,10.63,Education,4956.35,106894.0,2025-06-06,Approved,0
L120008,C120008,36,Male,Business,4.3,510410.0,707,0,0,0.296,126766,60,10.22,Medical,2707.15,31115.0,2025-12-04,Approved,0
L120009,C120009,60,Male,Salaried,7.0,733841.0,570,0,0,0.241,644362,36,13.42,Business,21841.68,1134090.0,2024-10-11,Rejected,0
L120010,C120010,46,Female,Salaried,7.3,2057172.0,842,2,0,0.462,586213,60,9.05,Education,12183.05,19258.0,2024-11-28,Approved,0
L120011,C120011,42,Male,Business,10.9,533943.0,681,3,0,0.416,607389,60,10.7,Vehicle,13115.42,551554.0,2024-08-01,Rejected,0
L120012,C120012,32,Male,Salaried,5.6,608395.0,623,1,0,0.171,408860,24,11.0,Personal,19056.08,151401.0,2023-06-05,Approved,0
L120013,C120013,28,Male,Salaried,2.8,364667.0,715,0,0,0.237,205639,60,9.18,Personal,4286.71,17069.0,2023-04-07,Rejected,0
L120014,C120014,43,Male,Salaried,2.8,448902.0,635,1,0,0.305,348110,36,13.08,Education,11742.62,82921.0,2023-07-22,Approved,1
L120015,C120015,37,Male,Self-employed,3.5,635084.0,800,3,0,0.212,613831,48,7.0,Education,14698.95,290748.0,2025-07-10,Approved,0
L120016,C120016,25,Male,Business,11.7,576132.0,658,1,0,0.093,358243,36,9.54,Vehicle,11482.28,408234.0,2023-04-03,Approved,0
L120017,C120017,23,Male,Salaried,1.3,874583.0,697,3,0,0.194,519279,36,9.65,Personal,16670.47,42542.0,2024-11-02,Approved,0
L120018,C120018,28,Male,Self-employed,5.5,1300911.0,705,2,0,0.172,2474060,48,8.81,Business,61344.12,3637490.0,2024-10-28,Rejected,0
L120019,C120019,56,Male,Salaried,3.3,1252727.0,701,0,0,0.263,308340,24,10.58,Education,14311.01,92105.0,2024-01-17,Approved,0
L120020,C120020,60,Female,Salaried,9.1,446204.0,700,2,0,0.09,444933,36,10.95,Home Improvement,14556.0,680904.0,2024-03-25,Approved,0
L120021,C120021,40,Female,Self-employed,9.8,239647.0,792,1,0,0.219,181694,36,7.0,Medical,5610.18,82311.0,2023-11-20,Approved,0
L120022,C120022,39,Male,Self-employed,4.8,471070.0,637,1,0,0.334,452510,60,9.56,Personal,9516.83,6491.0,2025-01-16,Rejected,0
L120023,C120023,35,Male,Self-employed,4.1,381537.0,647,2,0,0.32,307365,60,10.75,Home Improvement,6644.6,506215.0,2025-06-19,Rejected,0
L120024,C120024,29,Female,Salaried,17.4,1068498.0,724,6,0,0.462,1479790,36,11.38,Education,48713.15,671728.0,2024-09-06,Approved,1
L120025,C120025,52,Male,Salaried,12.0,398672.0,670,3,0,0.14,178350,48,8.23,Education,4373.33,80853.0,2025-12-18,Rejected,0
L120026,C120026,57,Female,Salaried,10.4,180000.0,630,0,0,0.32,233565,36,10.5,Personal,7591.43,81523.0,2024-04-15,Approved,0
L120027,C120027,29,Male,Business,3.5,853065.0,686,2,0,0.168,1559144,60,11.53,Personal,34313.13,15474.0,2024-12-21,Rejected,0
L120028,C120028,37,Female,Salaried,3.5,1575821.0,850,1,0,0.146,1395649,36,7.27,Home Improvement,43266.09,1316004.0,2024-04-16,Approved,0
L120029,C120029,34,Male,Salaried,11.9,400866.0,686,1,0,0.159,525700,60,10.14,Home Improvement,11205.82,806992.0,2023-05-06,Rejected,0
L120030,C120030,34,Female,Salaried,12.8,394959.0,686,1,0,0.377,125990,48,8.39,Vehicle,3098.9,215346.0,2024-06-02,Rejected,0
L120031,C120031,50,Female,Business,2.9,684908.0,698,1,0,0.313,1299666,36,11.8,Medical,43043.47,73344.0,2025-01-28,Approved,0
L120032,C120032,25,Male,Salaried,15.2,700126.0,694,2,0,0.367,683452,60,10.12,Business,14561.72,559373.0,2025-07-04,Approved,0
L120033,C120033,43,Male,Self-employed,11.7,502826.0,604,1,0,0.46,937479,36,11.48,Home Improvement,30905.4,1600645.0,2024-02-05,Approved,0
L120034,C120034,45,Male,Self-employed,1.9,802219.0,704,3,0,0.565,1136305,48,11.22,Vehicle,29489.95,1035014.0,2023-01-11,Approved,1
L120035,C120035,37,Female,Salaried,7.0,485423.0,645,2,0,0.285,465914,18,9.16,Vehicle,27801.57,438023.0,2024-04-28,Approved,1
L120036,C120036,47,Female,Salaried,5.3,1070847.0,707,2,0,0.122,1659210,48,9.29,Personal,41518.37,318992.0,2023-05-28,Approved,0
L120037,C120037,39,Male,Business,8.8,1043896.0,672,1,0,0.363,1291817,36,9.87,Education,41604.5,442078.0,2025-09-27,Approved,0
L120038,C120038,50,Male,Business,6.6,449432.0,710,1,0,0.247,719638,60,9.49,Vehicle,15110.22,1024369.0,2023-01-16,Approved,0
L120039,C120039,23,Female,Salaried,22.3,1245201.0,760,1,0,0.162,1872439,36,8.8,Business,59368.92,1269936.0,2023-12-12,Approved,0
L120040,C120040,35,Male,Salaried,4.0,825958.0,695,2,0,0.357,1109015,24,10.57,Business,51467.67,838224.0,2024-10-16,Approved,0
L120041,C120041,37,Female,Salaried,6.9,666869.0,543,1,1,0.223,625595,48,16.02,Personal,17735.95,87836.0,2023-01-24,Approved,1
L120042,C120042,21,Male,Salaried,2.4,862274.0,771,0,0,0.183,1028210,48,8.86,Personal,25518.75,10328.0,2023-04-11,Approved,0
L120043,C120043,27,Male,Business,9.5,786964.0,707,2,0,0.119,348278,36,8.56,Vehicle,11003.96,546227.0,2024-05-03,Approved,0
L120044,C120044,30,Female,Salaried,11.7,505089.0,769,2,0,0.209,188629,36,7.0,Education,5824.32,,2023-04-21,Rejected,0
L120045,C120045,47,Male,Salaried,7.4,809915.0,737,0,0,0.323,928977,36,8.6,Personal,29368.58,343168.0,2023-07-04,Approved,0
L120046,C120046,31,Male,Business,10.4,715732.0,685,2,0,0.176,1105141,48,8.79,Medical,27391.41,40358.0,2025-11-13,Approved,0
L120047,C120047,30,Female,Self-employed,11.1,379182.0,636,1,1,0.301,642889,60,10.72,Personal,13888.36,61871.0,2023-08-22,Approved,0
L120048,C120048,46,Male,Salaried,2.4,413410.0,622,1,0,0.121,628024,60,9.91,Education,13315.86,13189.0,2023-03-25,Approved,0
L120049,C120049,22,Male,Salaried,8.7,819719.0,719,0,0,0.223,419900,60,7.78,Education,8469.92,52207.0,2024-08-28,Approved,0
L120050,C120050,21,Male,Salaried,6.5,211935.0,698,2,1,0.243,133291,12,9.18,Medical,11667.62,65238.0,2025-11-30,Rejected,0
L120051,C120051,34,Male,Salaried,6.1,680224.0,655,2,0,0.151,1152099,36,9.73,Home Improvement,37029.12,846925.0,2024-03-08,Approved,0
L120052,C120052,24,Male,Salaried,3.1,270340.0,606,2,1,0.356,219970,48,10.96,Home Improvement,5680.97,352044.0,2023-11-12,Approved,0
L120053,C120053,24,Male,Salaried,7.7,226999.0,528,1,1,0.14,358122,48,11.51,Medical,9344.8,110124.0,2023-10-08,Approved,1
L120054,C120054,44,Male,Salaried,3.1,720592.0,733,1,0,0.05,476052,48,9.23,Personal,11898.63,93658.0,2023-03-05,Rejected,0
L120055,C120055,47,Female,Salaried,4.9,699188.0,600,3,0,0.42,248690,18,11.04,Vehicle,15054.96,251719.0,2023-08-27,Rejected,0
L120056,C120056,46,Male,Self-employed,15.2,702582.0,654,3,0,0.311,564928,48,10.53,Vehicle,14472.25,785541.0,2023-05-31,Rejected,0
L120057,C120057,49,Male,Salaried,15.4,613799.0,631,3,0,0.284,248001,24,12.13,Personal,11689.33,60620.0,2023-04-17,Approved,0
L120058,C120058,50,Male,Self-employed,7.1,773646.0,666,1,0,0.365,535623,36,12.1,Education,17815.94,40001.0,2024-12-08,Approved,0
L120059,C120059,21,Male,Salaried,5.5,1600236.0,693,1,0,0.27,612640,12,8.81,Medical,53522.31,53779.0,2025-05-15,Approved,0
L120060,C120060,43,Female,Salaried,10.0,1331875.0,637,1,1,0.356,1977974,24,13.02,Medical,94055.07,503322.0,2025-07-14,Approved,0
L120061,C120061,33,Male,Salaried,6.7,1028911.0,721,0,0,0.158,286335,72,7.67,Personal,4974.37,104184.0,2025-02-20,Approved,0
L120062,C120062,31,Male,Salaried,17.5,527076.0,701,0,0,0.255,422634,48,9.91,Vehicle,10700.83,723927.0,2024-04-02,Approved,0
L120063,C120063,44,Female,Salaried,4.8,367638.0,690,1,0,0.585,323799,60,13.09,Vehicle,7382.35,450676.0,2023-10-27,Rejected,0
L120064,C120064,21,Female,Salaried,11.8,521087.0,620,2,0,0.254,934975,24,11.07,Personal,43607.56,40031.0,2024-10-09,Approved,0
L120065,C120065,21,Male,Salaried,11.5,254935.0,671,1,0,0.496,375191,24,10.03,Vehicle,17318.36,596562.0,2024-08-31,Approved,0
L120066,C120066,44,Male,Self-employed,7.0,764071.0,786,0,0,0.278,299418,36,9.12,Home Improvement,9538.14,246923.0,2023-02-21,Approved,0
L120067,C120067,43,Male,Self-employed,7.2,478920.0,603,0,0,0.261,391912,48,13.39,Medical,10590.04,152298.0,2025-09-17,Rejected,0
L120068,C120068,39,Male,Salaried,9.8,279931.0,682,1,0,0.378,295678,48,10.07,Vehicle,7509.1,350000.0,2024-11-27,Approved,0
L120069,C120069,29,Male,Salaried,13.7,1019168.0,708,0,1,0.309,1157863,48,10.54,Vehicle,29667.58,1942677.0,2025-10-30,Rejected,0
L120070,C120070,45,Male,Salaried,8.9,414062.0,547,1,0,0.275,548134,60,12.43,Home Improvement,12312.38,887979.0,2025-11-12,Approved,0
L120071,C120071,45,Female,Salaried,5.8,1621799.0,781,1,0,0.332,1613785,48,10.33,Vehicle,41185.98,2316812.0,2025-06-24,Approved,1
L120072,C120072,39,Male,Self-employed,10.8,793636.0,781,1,0,0.276,397222,48,7.04,Vehicle,9519.35,632044.0,2023-01-03,Approved,0
L120073,C120073,26,Male,Self-employed,8.4,393486.0,595,2,0,0.385,621726,60,9.31,Vehicle,12999.75,696933.0,2023-12-20,Approved,0
L120074,C120074,34,Male,Salaried,8.3,530915.0,704,2,0,0.366,831898,24,8.58,Home Improvement,37844.94,1061933.0,2025-11-19,Rejected,0
L120075,C120075,46,Female,Salaried,5.4,1241755.0,766,0,0,0.263,1722731,12,9.11,Home Improvement,150743.26,2392473.0,2025-03-08,Rejected,0
L120076,C120076,51,Female,Business,7.4,970553.0,784,2,0,0.321,1468898,36,9.5,Home Improvement,47053.14,1984592.0,2023-02-11,Approved,0
L120077,C120077,35,Male,Salaried,2.8,420980.0,635,3,0,0.207,336704,60,11.36,Business,7381.36,395334.0,2025-08-14,Rejected,0
L120078,C120078,36,Male,Salaried,3.2,786438.0,656,2,0,0.05,858699,36,10.81,Vehicle,28035.5,1022982.0,2024-12-26,Approved,0
L120079,C120079,36,Female,Salaried,10.0,1294495.0,754,0,0,0.353,1097700,48,8.98,Vehicle,27305.89,1023343.0,2023-04-10,Approved,1
L120080,C120080,41,Female,Salaried,10.1,1026623.0,587,1,0,0.272,1238990,36,15.49,Business,43247.89,1129446.0,2025-08-31,Rejected,0
L120081,C120081,32,Male,Salaried,10.4,963690.0,695,0,0,0.214,1124173,36,8.47,Vehicle,35471.75,1327884.0,2025-02-23,Approved,0
L120082,C120082,21,Male,Salaried,1.4,284569.0,622,3,0,0.286,412441,24,12.68,Vehicle,19546.26,401736.0,2024-11-17,Approved,0
L120083,C120083,50,Male,Salaried,7.5,365028.0,793,3,0,0.392,604534,18,8.79,Medical,35970.65,127932.0,2024-09-24,Approved,0
L120084,C120084,56,Male,Self-employed,9.2,1501021.0,745,1,0,0.05,427521,72,7.0,Vehicle,7288.81,553414.0,2025-11-09,Approved,0
L120085,C120085,32,Male,Salaried,3.0,493592.0,715,2,0,0.488,351152,36,9.44,Personal,11238.59,137293.0,2023-07-13,Rejected,0
L120086,C120086,27,Female,Business,17.9,861010.0,791,1,0,0.084,1082881,72,7.02,Personal,18472.45,366473.0,2025-10-22,Rejected,0
L120087,C120087,37,Male,Salaried,4.0,592074.0,538,2,1,0.3,837480,60,12.52,Education,18850.09,88312.0,2024-05-26,Approved,1
L120088,C120088,36,Male,Self-employed,4.2,789895.0,623,1,1,0.28,1193374,24,11.48,Personal,55886.9,172634.0,2025-07-31,Approved,1
L120089,C120089,48,Male,Salaried,9.5,1227610.0,770,4,0,0.471,2190465,72,8.21,Personal,38630.94,543941.0,2023-11-12,Approved,0
L120090,C120090,39,Male,Salaried,4.3,1176676.0,631,4,0,0.345,848661,84,11.6,Medical,14800.25,302779.0,2024-03-02,Approved,0
L120091,C120091,30,Female,Business,7.7,393573.0,615,1,0,0.06,438386,48,10.33,Personal,11188.21,204574.0,2023-08-08,Rejected,0
L120092,C120092,25,Male,Salaried,7.0,1256318.0,850,3,0,0.253,1609218,60,7.0,Business,31864.45,1740183.0,2025-06-28,Approved,0
L120093,C120093,47,Male,Salaried,6.6,709800.0,680,4,0,0.382,1278129,12,11.28,Personal,113130.16,566911.0,2024-03-06,Rejected,0
L120094,C120094,44,Male,Self-employed,2.5,707236.0,611,0,0,0.283,859993,48,9.97,Home Improvement,21799.26,577851.0,2024-12-31,Approved,0
L120095,C120095,49,Female,Self-employed,13.0,553970.0,582,2,1,0.317,655859,60,15.41,Business,15744.34,1162792.0,2025-04-06,Approved,0
L120096,C120096,28,Female,Business,19.7,315783.0,660,2,3,0.366,402441,36,11.46,Personal,13263.24,180142.0,2024-02-08,Rejected,0
L120097,C120097,56,Male,Business,4.6,1610250.0,816,0,0,0.134,1486673,72,7.63,Vehicle,25798.43,2488122.0,2024-10-12,Approved,0
L120098,C120098,21,Male,Self-employed,5.6,1130522.0,709,2,0,0.245,305170,24,9.51,Personal,14013.13,84216.0,2023-04-18,Approved,0
L120099,C120099,45,Male,Salaried,12.3,1295818.0,787,0,0,0.172,1989070,48,8.52,Medical,49045.98,740084.0,2023-08-01,Approved,0
L120100,C120100,21,Male,Salaried,4.7,380961.0,652,1,0,0.289,625603,36,10.27,Education,20265.85,71140.0,2023-12-23,Approved,0
L120101,C120101,30,Male,Salaried,8.3,822464.0,751,0,0,0.331,679103,36,9.22,Home Improvement,21664.89,621998.0,2023-07-05,Rejected,0
L120102,C120102,54,Male,Salaried,4.8,730077.0,711,1,0,0.296,581107,36,12.55,Vehicle,19454.08,810442.0,2023-02-14,Rejected,0
L120103,C120103,46,Male,Salaried,2.4,497882.0,659,2,0,0.247,234822,18,9.37,Vehicle,14034.7,220487.0,2023-10-28,Rejected,0
L120104,C120104,33,Female,Salaried,4.8,664427.0,601,1,0,0.122,408767,60,9.89,Vehicle,8662.98,546737.0,2024-02-25,Approved,0
L120105,C120105,33,Female,Salaried,16.4,937755.0,618,1,0,0.15,639739,24,10.64,Personal,29710.04,101256.0,2024-07-09,Rejected,0
L120106,C120106,39,Male,Self-employed,7.8,983468.0,780,2,0,0.326,288660,60,7.99,Personal,5851.6,71096.0,2024-12-27,Approved,0
L120107,C120107,43,Female,Salaried,17.8,830667.0,685,2,0,0.208,666386,36,9.21,Personal,21256.09,153323.0,2024-09-17,Approved,0
L120108,C120108,51,Male,Business,0.6,462691.0,668,0,0,0.237,837619,60,10.12,Personal,17846.43,412016.0,2025-05-02,Approved,0
L120109,C120109,33,Male,Business,15.4,451650.0,758,2,0,0.161,387664,36,8.97,Vehicle,12322.2,556532.0,2023-06-19,Approved,0
L120110,C120110,22,Male,Self-employed,8.7,516971.0,698,3,0,0.37,592402,48,10.99,Medical,15308.06,123948.0,2024-01-05,Approved,0
L120111,C120111,40,Male,Salaried,7.0,1765736.0,713,2,0,0.289,1080822,60,10.29,Home Improvement,23118.8,1858091.0,2024-08-05,Rejected,0
L120112,C120112,33,Male,Business,14.3,419834.0,652,4,0,0.356,379833,24,11.87,Home Improvement,17857.01,258523.0,2025-10-17,Rejected,0
L120113,C120113,25,Female,Self-employed,7.2,669847.0,687,1,0,0.268,409776,48,8.97,Personal,10191.46,120242.0,2024-06-25,Rejected,0
L120114,C120114,41,Male,Salaried,12.9,543147.0,689,1,0,0.361,723234,36,9.88,Personal,23296.0,2623.0,2024-01-28,Approved,0
L120115,C120115,36,Male,Salaried,10.0,605214.0,571,2,0,0.433,789367,12,12.52,Home Improvement,70326.47,1106888.0,2024-12-09,Approved,1
L120116,C120116,41,Female,Salaried,3.6,306353.0,649,0,0,0.312,316489,48,10.22,Home Improvement,8060.46,415382.0,2023-10-03,Approved,1
L120117,C120117,29,Female,Self-employed,4.8,1076336.0,663,1,0,0.389,938511,36,11.42,Education,30912.65,383093.0,2023-05-23,Approved,1
L120118,C120118,43,Male,Salaried,8.5,342836.0,613,0,0,0.268,210937,60,13.05,Vehicle,4804.87,257042.0,2025-04-24,Rejected,0
L120119,C120119,25,Female,Salaried,15.5,999205.0,843,2,0,0.207,1389094,60,8.65,Business,28599.92,1902606.0,2023-05-26,Approved,0
L120120,C120120,30,Male,Salaried,2.2,411165.0,619,0,0,0.101,598716,48,11.48,Home Improvement,15614.06,594129.0,2024-11-22,Rejected,0
L120121,C120121,36,Female,Salaried,6.5,991028.0,707,1,0,0.345,1278269,36,11.51,Education,42158.29,102628.0,2025-04-28,Approved,0
L120122,C120122,55,Female,Business,5.6,1246363.0,659,0,0,0.05,2173121,48,9.45,Education,54543.74,721133.0,2024-01-15,Rejected,0
L120123,C120123,46,Male,Salaried,8.2,1254407.0,682,1,0,0.148,860414,84,9.39,Personal,14014.17,336621.0,2025-06-11,Approved,0
L120124,C120124,49,Male,Business,6.2,865206.0,726,2,0,0.398,1230917,48,9.33,Personal,30824.66,605510.0,2023-08-20,Approved,0
L120125,C120125,52,Male,Salaried,10.8,859904.0,630,2,0,0.291,1498873,36,11.65,Business,49533.84,1341334.0,2024-05-08,Approved,0
L120126,C120126,70,Male,Business,7.5,896780.0,767,0,0,0.091,570395,60,8.18,Vehicle,11614.75,693930.0,2023-12-02,Approved,0
L120127,C120127,38,Male,Business,7.7,392897.0,627,0,1,0.175,273897,72,11.49,Medical,5282.38,58138.0,2024-04-02,Approved,1
L120128,C120128,52,Female,Self-employed,10.2,1094972.0,694,0,0,0.353,1354306,84,10.3,Medical,22693.57,226804.0,2023-12-29,Approved,0
L120129,C120129,48,Male,Self-employed,11.3,1217704.0,709,2,0,0.386,468525,24,9.59,Personal,21531.5,50156.0,2025-05-11,Rejected,0
L120130,C120130,48,Male,Salaried,10.2,496601.0,736,0,0,0.234,286597,36,9.19,Vehicle,9139.07,498406.0,2023-04-09,Approved,0
L120131,C120131,56,Female,Salaried,3.1,370868.0,787,4,0,0.385,722820,48,7.82,Vehicle,17585.14,920872.0,2024-09-02,Approved,1
L120132,C120132,34,Male,Salaried,4.1,598541.0,632,1,0,0.237,165262,48,10.43,Business,4225.68,150590.0,2025-05-25,Approved,0
L120133,C120133,33,Male,Business,3.8,595294.0,639,2,0,0.311,368924,12,10.8,Education,32571.71,3885.0,2024-07-08,Approved,0
L120134,C120134,41,Female,Salaried,5.0,1048044.0,706,1,0,0.187,975458,60,9.02,Education,20258.37,339164.0,2025-12-10,Rejected,0
L120135,C120135,36,Male,Self-employed,4.7,466486.0,638,2,1,0.358,446104,48,12.17,Medical,11784.9,96544.0,2024-06-24,Approved,0
L120136,C120136,41,Female,Salaried,5.3,1026245.0,715,0,0,0.35,2144893,60,8.79,Personal,44306.16,18049.0,2024-07-14,Approved,0
L120137,C120137,54,Female,Salaried,5.8,1045588.0,668,0,0,0.142,636795,48,10.81,Business,16399.6,503493.0,2023-07-25,Approved,0
L120138,C120138,33,Female,Salaried,8.1,772849.0,716,1,0,0.05,357922,12,9.55,Personal,31392.17,88939.0,2023-10-11,Approved,0
L120139,C120139,35,Male,Salaried,2.8,460086.0,677,3,0,0.244,352676,24,9.04,Vehicle,16118.39,402633.0,2024-07-29,Approved,0
L120140,C120140,40,Male,Self-employed,8.1,1165637.0,690,1,0,0.328,689708,60,10.42,Home Improvement,14797.2,1183238.0,2025-02-05,Approved,0
L120141,C120141,36,Male,Self-employed,13.3,482983.0,775,1,0,0.275,586763,48,9.72,Vehicle,14803.05,582580.0,2024-06-14,Rejected,0
L120142,C120142,21,Male,Self-employed,13.3,391588.0,633,2,1,0.246,126486,24,10.57,Personal,5870.02,17281.0,2023-04-07,Approved,0
L120143,C120143,32,Male,Salaried,2.1,514687.0,715,3,0,0.377,566345,36,8.25,Personal,17812.58,184014.0,2023-08-14,Rejected,0
L120144,C120144,45,Female,Business,7.3,523914.0,628,2,0,0.21,694338,60,10.58,Business,14951.56,657337.0,2023-04-25,Rejected,0
L120145,C120145,52,Male,Salaried,4.1,771955.0,688,2,0,0.249,566504,12,8.13,Medical,49313.35,109377.0,2024-11-19,Rejected,0
L120146,C120146,26,Male,Self-employed,4.2,480165.0,677,0,0,0.387,1009923,24,9.29,Personal,46272.57,189694.0,2024-04-07,Approved,0
L120147,C120147,26,Female,Salaried,2.8,577643.0,671,1,0,0.317,572888,60,9.73,Business,12096.21,623380.0,2023-06-14,Approved,0
L120148,C120148,38,Female,Self-employed,9.0,2579735.0,850,1,1,0.173,2500000,48,7.38,Vehicle,60307.35,3615426.0,2025-08-24,Approved,0
L120149,C120149,21,Female,Business,13.5,278777.0,577,1,2,0.328,507515,36,11.69,Education,16781.72,116624.0,2023-05-21,Approved,0
L120150,C120150,34,Female,Salaried,2.9,1046443.0,707,0,0,0.254,1433396,36,7.05,Personal,44291.88,627635.0,2025-09-20,Rejected,0
L120151,C120151,21,Female,Business,18.8,292722.0,701,3,0,0.411,537184,24,9.17,Medical,24583.03,232291.0,2025-08-16,Approved,0
L120152,C120152,52,Male,Salaried,3.9,572217.0,612,1,1,0.212,973173,60,10.87,Education,21096.1,218403.0,2024-07-09,Approved,0
